hedId	Level	rdfs:label	omn:SubClassOf	Attributes	dc:description
HED_0042497	1	Wicket-spikes	Uncertain-significant-pattern	annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Spike-like monophasic negative single waves or trains of waves occurring over the temporal regions during drowsiness that have an arcuate or mu-like appearance. These are mainly seen in older individuals and represent a benign variant that is of little clinical significance.
HED_0042498	1	Small-sharp-spikes	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Benign Epileptiform Transients of Sleep (BETS). Small Sharp Spikes (SSS) of very short duration and low amplitude, often followed by a small theta wave, occurring in the temporal regions during drowsiness and light sleep. They occur on one or both sides (often asynchronously). The main negative and positive components are of about equally spiky character. Rarely seen in children, they are seen most often in adults and the elderly. Two thirds of the patients have a history of epileptic seizures.
HED_0042499	1	Fourteen-six-Hz-positive-burst	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Burst of arch-shaped waves at 13-17 Hz and/or 5-7-Hz but most commonly at 14 and/or 6 Hz seen generally over the posterior temporal and adjacent areas of one or both sides of the head during sleep. The sharp peaks of its component waves are positive with respect to other regions. Amplitude varies but is generally below 75  micro V. Comments: (1) best demonstrated by referential recording using contralateral earlobe or other remote, reference electrodes. (2) This pattern has no established clinical significance.
HED_0042500	1	Six-Hz-spike-slow-wave	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Spike and slow wave complexes at 4-7 Hz, but mostly at 6 Hz occurring generally in brief bursts bilaterally and synchronously, symmetrically or asymmetrically, and either confined to or of larger amplitude over the posterior or anterior regions of the head. The spike has a strong positive component. Amplitude varies but is generally smaller than that of spike-and slow-wave complexes repeating at slower rates. Comment: this pattern should be distinguished from epileptiform discharges. Synonym: wave and spike phantom.
HED_0042501	1	Rudimentary-spike-wave-complex	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Synonym: pseudo petit mal discharge. Paroxysmal discharge that consists of generalized or nearly generalized high voltage 3 to 4/sec waves with poorly developed spike in the positive trough between the slow waves, occurring in drowsiness only. It is found only in infancy and early childhood when marked hypnagogic rhythmical theta activity is paramount in the drowsy state.
HED_0042502	1	Slow-fused-transient	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	A posterior slow-wave preceded by a sharp-contoured potential that blends together with the ensuing slow wave, in children.
HED_0042503	1	Needle-like-occipital-spikes-blind	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Spike discharges of a particularly fast and needle-like character develop over the occipital region in most congenitally blind children. Completely disappear during childhood or adolescence.
HED_0042504	1	Subclinical-rhythmic-EEG-discharge-adults	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Subclinical Rhythmic EEG Discharge of Adults (SERDA). A rhythmic pattern seen in adults, mainly in the waking state or drowsiness. It consists of a mixture of frequencies, often predominant in the theta range. The onset may be fairly abrupt with widespread sharp rhythmical theta and occasionally with delta activity. As to the spatial distribution, a maximum of this discharge is usually found over the centroparietal region and especially over the vertex. It may resemble a seizure discharge but is not accompanied by any clinical signs or symptoms.
HED_0042505	1	Rhythmic-temporal-theta-burst-drowsiness	Uncertain-significant-pattern	annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Rhythmic temporal theta burst of drowsiness (RTTD). Characteristic burst of 4-7 Hz waves frequently notched by faster waves, occurring over the temporal regions of the head during drowsiness. Synonym: psychomotor variant pattern. Comment: this is a pattern of drowsiness that is of no clinical significance.
HED_0042506	1	Ciganek-rhythm	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2017 Table 14	Ciganek rhythm (midline central theta)
HED_0042507	1	Temporal-slowing-elderly	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	Focal theta and/or delta activity over the temporal regions, especially the left, in persons over the age of 60. Amplitudes are low/similar to the background activity. Comment: focal temporal theta was found in 20 percent of people between the ages of 40-59 years, and 40 percent of people between 60 and 79 years. One third of people older than 60 years had focal temporal delta activity.
HED_0042508	1	Breach-rhythm	Uncertain-significant-pattern	suggestedTag=Categorical-location-value, suggestedTag=Sensor-list, suggestedTag=Appearance-mode, suggestedTag=Discharge-pattern	Rhythmical activity recorded over cranial bone defects. Usually it is in the 6 to 11/sec range and does not respond to movements.
HED_0042509	1	Other-uncertain-significant-pattern	Uncertain-significant-pattern	requireChild, annotation=dc:source Beniczky ea 2013 Appendix S6, annotation=dc:source Beniczky ea 2017 Table 14	
HED_0042510	2	Other-uncertain-significant-pattern-#	Other-uncertain-significant-pattern	takesValue, valueClass=textClass	Free text.
